comments,label
很多东西不是几句话讲得完的，就象阿郎抽象的东西，却不是胡乱而无序的，很多平时不曾细心留意过的细节与悖论，都从这里找到了阿郎的书，太容易让人醉倒，不是那里面的画有多珍贵，字有多深奥，而是在于，里面包括的，都是都市人的虚弱，虚伪，以至于让自己迷失，因为里面的每一个角色，都像极了自己，然后，就听着音乐，把书合上，闭上眼睛享受一刻钟的寂寞与无奈,1
感觉刻录的时候声音比较大，还有就是搞系统的时候挺麻烦。希望能提供相应的驱动什么的，省的要装的人都找不到下载的地方。,0
期望蒙牛能够为国人提供越来越好的牛奶。,1
个人感觉不是自己喜欢的那种图文类型，单调了点，引不起大的兴趣。,0
本人阅读此书，是按平时的习惯——第一时间查看图片，结果越看就越是爱不惜手。书中所列的收纳例子很实用，分类清晰且面面俱到，方法简易且节省兼环保，当我参照着动手做的时候，还能从中享受收纳的兴趣，尤其是平时家里的废品可以充分利用了，当把杂乱的环境变得整洁时，很有成功感呢！鉴于此书的实用性，我还将此书介绍给多位同事（当然是女性了），特别是“管家婆”类型的家庭美女们，真可谓不可不看、不可不用啊！用流行语表达，即：很强！很管用！,1
我订了豪华房，不知为什么是副楼最里边最靠犄角的房间302。没有任何风景，对着一个拆了的广告牌铁架子。。。我没明白为什么前台给我这间，也没有为此跟他们辩论，不愿意影响度假的心情。所以房间，环境，服务都给了1分。携程的介绍也过于简单了，也不清楚。,0
很一般，如果是在书店看了点内容，就不会买！,0
没送包鼠标，不过没什么关系，花个一百多买个好点的也行 vista正在适应中,0
"我同时要的两本书,另一本来了,这本却没有.收了钱 却不给书,凭什么???",0
"电池时间长,外观很漂亮,珠光的,适合女孩子用,功能全,键盘大,运行的时候没什么声音,系统都装好了,开机填一点资料就可以上网了,不用装任何驱动,很方便.还有自带备份软件,以后要是系统崩溃,应该还蛮有用的.",1
蒙牛绿色好心情,1
伊利的每益添赤裸裸的抄袭蒙牛优益C,0
外观漂亮，配置均衡，接口丰富，比较超值。散热还不错，不会太热。有摄像头和麦克风，可以直接进行视频聊天；有读卡器，而且能兼容xD卡。,1
再也不敢喝蒙牛的牛奶，网络新闻传得太可怕了！,0
后来还帮同事买的。他很喜欢。据说回家后一口气看完了。对书里面的一些小诀窍铭记于心并常常练习。真是个热爱健康热爱生命的好青年。这本书他赞不绝口，一直感谢我向他推荐，而他也将健康的理念向更多人推荐。不错！,1
这本是全彩印的，30元买来很值，里面的内容看起来很舒服，图文并茂，而且全是真人示范彩页，还配有一张光碟，光碟的内容是真人示范讲解每一个哑铃经典动作的要领。书的气味也很好闻，不愧是正版彩页的书。里面还配有各种锻炼方案，有减肥的，有增肌的，有增耐力的，可以挑其中一种适合自己的方案来做，方案都是一周一轮的。另外，书中还很详细讲解了准备动作以及如何营养吃法的知识。如果你要学哑铃健身，我推荐这本书。另外当当网上还可搜到一本叫 哑铃完全手册 的书，那本也是专门介绍哑铃练法的，不过没那么形象易懂吧，非彩页的，是黑白的。有了比较才能选出谁更好，呵。买到这本书真是高兴，呵，可以好好正确的锻炼自己的肌肉了，希望好东西大家分享。,1
"NND!才迟半个小时退房就收我半天的房费！而且也不提前打电话来通知一下！退房时掉了东西在房里他们也不会帮你找的！房间臭死了！离外滩远得要死打的要３０块！以后也不会住这个烂酒店了！ＭＤ,气！",0
对于一本广受好评的书“锦上添花”多少有点多余，让人有所收获是每一个阅读人的愿望。否则还不用冒着近视的危险使劲的看书？？HIT BOOK 。看书也要选择，尤其是对于青年男女手上有一本连岳还是不错的选择。情感，你去试，你就会有收获---要么幸福、快乐，要么痛苦、遗憾。准确的说是都有，都有。看了连岳精辟的回答，心中渐渐有种明朗的感觉。喜欢,1
实在是经典！将近四分之一篇幅的演讲词就是把它当做文学作品来读也很值得，更不用说这本书还让我们对那场使希腊世界走向衰落的战争有了更真实的了解。修昔底德惜墨如金，几乎字字珠玑，和希罗多德文笔的华美繁复、叙述的枝蔓丛生正好形成了鲜明的对比。而在古希腊，无论是希罗多德还是修昔底德的作品都是被当做文学作品在奥林匹亚赛会上朗诵的，这样的著作历史学者不读就很遗憾了。,1
宝贝收到了！还没装！顺丰快递很快！送货的小哥也很好！等用了在来评价！,1
物美价廉，老板服务态度很好！,1
散热非常好，连续用了6小时不间断吹出来的风还是凉的，非常满意。,1
1、内存不够大，只能容下10个图铃，更甚的是只有三首铃声可以加入自定义，这样好多人在下载歌曲的时候就要割爱了，分组是就更是割爱。短信铃声和闹铃无法自定义。2、应该充分利用机身侧面的上下键，让其在查询电话号码、看单词和浏览菜单发挥更大的优势，而不只是在调节通话音量和看短信时才有用。3、通话声音和铃声都不够大，有时也只能开振动了。,0
买这款手机时我是看中了它的屏幕，采用了65536色CSTN彩色屏幕，无论是文字或是图片的显示都相当细腻生动，屏幕的对比度与光亮度都十分充足。不仅“身材”出众，S800的功能也是非常的强大，S800每一个功能选项都有相应的动画作为图标指示，感觉非常人性化。对于用户使用较多的短信功能，S800提供了数字、英文、拼音和笔画四种输入方法。S800支持EMS短信并且提供了EFR_STK支持。自己摸索出来，在编辑短消息时，按“＃”键来快速切换输入法。不妨告诉你S800的正常通话时间约为两小时，预期待机时间为120小时，如果使用频繁，电池差不多正常使用两天。在铃声方面，S800采用了64和弦铃音，30首特色MIDI铃声，呵呵，当然如果你嫌少可以去康佳乐园下载更多的铃音。,1
在课堂上，孩子们伴着悠扬的音乐，流着感动的泪水，听我朗读，我们一起踏上爱德华的奇妙之旅。一只搪瓷兔子，在被不断“丢失”的旅途中颠沛流离，历尽千辛万苦，从失宠到再次获得爱并学会爱人。爱德华一路上的见闻令我们惊愕不已，感动不已——即使是一颗极易破碎的心也可以失去爱、学会爱而重新得到爱。怀着一颗尊重、关爱别人的心，对爱我们的人，陪伴我们童年时光的每一件心爱的玩具……“如果没有爱，一个故事怎么会有幸福的结局？”,1
只看新浪连载太费力，终于忍不到当当买了一本。我要继续体味这本好书了！！,1
悬浮键盘~！ 真不知道设计师怎么想的 按键的下半部分 识别率很低 ~按10次 识别5次就不错了  而且 悬浮键盘 容易积灰！还有就是很厚 做工不细,0
个人感觉散热不是很好，摸起来有的温手，没我的华硕A8的散热好，另外键盘有点硬，间距有点下，打字还有点不习惯。电源管理之类的附加软件不多。,0
有点道理。。。“我们到底是在为谁工作呢？”如果不尽快弄清这个问题，不调整好自己的心态，今生我们很可能与成功无缘。在当今这个浮躁的年代，我们需要用什么去重新点燃工作激情，实现自我价值？是耳提面命的空洞口号，还是触动心底的反思？如果每一位员工都能从内心深处承认并接受“我们在为他人工作的同时，也在为自己工作”这样一个朴素的人生理念，责任、忠诚、敬业将不再是空洞的口号。,1
《贝贝熊系列》是我儿子最喜欢的一套书。没上小学时，他每天晚上睡觉前总要我重重复复地讲前面几集给他听。上小学后，我再买了余下所有的故事，每星期学校要求写读书笔记，他就自己读，学着去理解故事的含义，然后抄下好词好句，写下简单的心得。每星期的读书笔记都得到老师的赞扬，他也从中明白了不少生活中的道理，还常常活学活用，搬来与我讲道理。,1
"令人潸然泪下的好书.太值得拥有了.当当不错,能及时改正不足,^_^,继续支持!!!",1
里面的内容都是作为家长在教育孩子的过程中都要要经历的，可看性很强。很有道理，现在我按照里面讲的模仿了些，结果孩子喜欢。特别是阅读这方面，我孩子本来就喜欢听我讲故事，阅读基础是有的。现在增加了点字读书，几天功夫，她也喜欢上点字读书。我不点牢读故事书，她还会觉得奇怪。呵呵！非常实用有值得每个妈妈思考的好书、,1
真是坑爹呀! 别的办不到，抵制蒙牛！,0
能再轻一点，能送些配件就好了，买了笔记本还得配好多小配件，选东西很麻烦呢,0
宾馆周围环境不错，离商业区很近，而且幽静。不过宾馆有些老了，装修都过时了。,1
好大一本，内容少，字少。 小一点孩子看开本太大，硬硬的。大一点孩子看内容太少,0
先后买过两套《不一样的卡梅拉》，因为不仅孩子爱看，大人也爱看，里面的童趣可以唤醒每个人内心中最纯真的一面。画面精美，语言特别适合孩子阅读，我大侄儿特别喜欢这套读物，反复看，爱不释手。所以今年过年我又买了一套送给朋友的孩子，希望他们能健康成长。,0
在我们还在休假的时候，蒙牛却还在很辛苦的加班为我们生产良心奶，真的是“感动中国，感动业界”啊！,1
"买了全套,没见过这么垃圾的. 其实只需要买一本就够了,其余的就是排列组合. 这样的书也能是美国的畅销书? 这也是为什么在书店里看不到的原因, 用不了两分钟,你就能明白什么叫拼凑和重复,看到实物后恐怕没人愿意买.这不过是书商很不负责任攒的一套书, 可一不留神我就上当了,还是我傻!",0
外观时尚，配置均衡，机器散热也不错，用了大概一个月，感觉不错，物美价廉。,1
 蒙牛不除 国人不强,0
翻起盖子的刹那你可以直观的看到机子的大屏幕显示白屏，然后还会像电视机块坏前那样拉不开屏，像是要死机的样子，顿时感觉机子的品质下降，影响个人形象，简直太糟糕了。,0
样子喜欢，呵呵，漂亮时尚，屏也大，数字键小小的，发短信容易错字，我正在努力适应中，通话效果还行，常用送的耳机，总听人说辐射的事情，怕怕了，呵呵,1
披着文革外皮的《第一次亲密接触》……,0
不喜吃蒙牛任何产品！！！怕吃死人！！！http:t.cn/zWgWTHX,0
外观不错~   还没发现什么明显的毛病 不开机看邮件这个有点意思,1
携程用这样的酒店，真是对自己品牌的一种打折，请国人能注重自己辛苦培养起来的品牌意识，这样的酒店实在是差劲的没有办法形容，住了一个晚上就退房了，简直就是县城的招待所，浴室的龙头只是用一个钉子固定，根本无法淋浴，只能用一个脏字来形容，以后再也不会入住这样的酒店。,0
外观小巧可爱 银炫直立式手机，最适合时下帅直的年轻姆指族，有话就讲的生活型态，除了有EMS简讯功能，在游戏及萤保动画亦可展现个人的独特风格。 群组管理设定，来电铃声方便辨识区分家人、朋友、同事、重要人物，不同的群组设定不同铃声，麻吉的死党也有专属的铃声! 电池待机时间长，价格便宜！,1
机身较长，看上去很漂亮；而且份量不重，拿在手里感觉很舒服。短信可以存200条；电话薄也有近200条；都够用了。通话质量和信号都可以。,1
我共买了7本，大多书的纸质很差，很轻，像盗版，希望管理员能标明纸的质量，如果下次再发现这个问题退货。。,0
总的来说有点乱七八糟的感觉。重复又重复。,0
在电视上还挺喜欢于丹，买了书发现，不差，就是觉得有点不值。内容少得很。,0
之所以买这本书，是因为这次实习我要跟着老师下乡，去随州作调查，我准备做关于农村留守妇女社会交往的主题，所以买了这本书先了解一下。看过之后，确实有挺大触动的，随着青壮年男性劳动力向城市流转，留守妇女的生活开始发生质的转变，这其中有喜悦，也有不为人知的苦涩。推荐大家读这本书，特别是女性读者。同为女人，我们应该感受到更多......,1
外观比较冷峻，功能也比较齐全，mp3\mp4\200万像素……mp4可以横屏哦~~~用的感觉还行吧,1
好可爱的书啊，图片生动幽默，连我们单位的男同志都喜欢看，呵呵。故事很有哲理，对小孩有教育意义。认同自我，认同世界，是每个人从小到达都必须完成的一项课程。可是并不是每个人都能，所以产生了那么多压力和痛苦。中国传统的教育思想有压抑自我、框定思想的东西，如果看了这本书，我想大人都会掩卷微笑，多么好玩的故事，多么阳光的结局啊。。。,1
看当当的推荐买的，不过实在不咋地！单词也是不常用的，漫画 逻辑什么感觉也不好。可能还是因为韩国人的思维咱不能理解吧！不过建议还是别看吹得那么厉害，实际不太好的,0
usb接口只有三个，用起来有时不够用的感觉，毕竟现在usb接口的外设居多。,0
人生在世，不因为生存而改变信仰，不因为生存而被生活改变，而是为了改变生活而生活着！精彩的辩词告诉读者的东西已超越了文辞本身。意大利哲学家克罗齐说过：“一切历史都是当代史”。我们从书中鲜活的历史事件和生动的人物内心，感受的不仅是生命的尊严和思想的自由，更多的是一种改变自我的同时又改变生活方式和生存状态的精神文化的传承。,1
 你好，感谢对蒙牛产品的喜爱呦，我是蒙牛微客服，欢迎关注我。,1
1、优雅华丽的外观，透明的水晶外屏设计，既突显档次，又不失时尚！2、特有的名片红外扫描功能，给商务人士带来了极大的便利！3、柯达移动功能，更把智能手机带给人类的便捷性体现的淋漓尽致！以上三点是其他现有销售机型所不具备的功能，应该可以称之为优点,1
这部机子是黑色+银色的设计我很喜欢，稳重又时尚。屏幕部分是黑色的，屏显在晚上看更显亮。银色部分是功能键区，常用的键放外边，使用很方便。40和弦的铃声也不错，同时还支持MP3音乐作为来电铃声，喜欢什么用什么，符合现代人追求个性的需要。,1
书收到了，速度还可以。书本内全面，值得收藏学习！,1
哦，明白了，难怪每次去超市，看到双汇啊，蒙牛啊，搞的慈善活动，有那么多群众围观，企业形象得到提升，群众吃到了免费火腿肠和酸奶，果然双赢！谢谢指教！,1
价格够便宜，功能齐全，外型也还不错，上网本的价格买到这样的笔记本，很不错,1
"手机屏幕亮度好。6万5千色的TFT屏幕还是比较细腻，基本没有颗粒感。此款手机又设计为一定时间后屏幕变暗，而不是黑屏。键盘设计个人比较喜欢，蓝色包着键盘数字，很是漂亮。功能区设计为半圆形，美观、大方且方便使用。手机铃声较大，不会漏接电话，且支持人声；通话音量大，嘈杂的地方也能听清；录音有选项，可将录音作为来电铃声，比较个性化。闹铃可设置两组，对于我这种需要早晨、中午叫的人刚合适。电话簿可按姓名、号码、位置、分组进行查询，比较方便，手机与卡之间可相互复制。通话中有一选项，可记载电话号码，做简单的数字记录。手机可存储短信40条，卡15条，可互相转存。短信量不太大的用户基本够用了。 31万象素的摄像头可180度旋转，10倍变焦，10级亮度。拍照没有后滞现象。功能较全，除掌中宽带，联通业务全部支持，包括定位之星。图片可显示的格式有：png,bmp,wbmp,gif,jpeg。可设为背景的图片格式有：bmp,png,jpeg，可设为休眠、来电、开、关机时的画面；铃声的格式有：qcp（语音）,mid,mmf.",1
当当网既然不热心发一些试读的.就帮纳兰大大发一些推荐http://bookapp.book.qq.com/origin/workintro/5/work_1704965.shtml,1
蒙牛出了香蕉味的牛奶味道不错(&gt;^ω^&lt;)喵,1
好长时间没有这么快读完一本书了。能够抓住读者心理写故事，语言浅显而又引人入胜。在现在快节奏的生活中不失为一种很好的消遣方式。正好教学刘基的《卖柑者言》，大多数学生对他不了解，学生不喜欢教科书上对刘基庄重而又冷冰冰的介绍哦。我趁此借用这本书上看来的，并把它换成了轻松的语言，又穿插了几个小故事，学生们很感兴趣且很快对刘基有了些了解。我还向学生推荐了这本书。谢谢《明朝那些事儿》。我还想再买几本读下去啊！,0
散热非常棒！显卡棒！玩游戏一点都不卡。指纹提供了很大的隐私空间。,1
房间超大，不是一般的大。哈哈哈哈哈哈哈哈哈哈补充点评 2008年8月11日 ： 周围吃东西的地方比较少。,1
画面相当粗糙。不值。奇怪为何得到如此推崇。,0
很久就听说这书了，没想到，不经意的阅读后，带给我的是淡淡的忧伤和惆怅。不知道童话也可以用平淡的语言，平淡的情节，打动一颗久经尘世的心。我希望在我将来的日子里，我可以像小王子一样怀着对自己的玫瑰的爱和珍惜生活，希望在我离开这世界的那一天，也能和小王子一样平静。希望我能在离开这世界的那天，把我的这本《小王子》留给我的爱人，让他知道，对我来说，他就是这宇宙中独一无二的。,1
 我有点后悔把跑步机装到你宿舍了，它应该待在我宿舍，这样就可以无聊的时候玩玩。话说你宿舍阴的感觉，大热天的一进去有点凉飕飕的感觉，都说好阴森的感觉。从 一点出去到三点回来，好热的说，来罐蒙牛酸奶冰一下，好心水的感觉,1
屏的视觉效果并不好，还不如以前的清爽明亮，说是节能，其实是折磨眼睛，有上当之感。京东这次配货简直胜过蜗牛，拖拉之极，取消订单的指令及要求发了不少三次，都没反应，采取钱已入袋，对退货的要求置之不理，很混,0
这个酒店在苏州的园区，位置相当远，房间也一般，好象原先这个楼不是设计为酒店的，因为在园区内这种楼都一个样子，我们是晚上入住酒店，可是从门口路过了两次都没有发现是酒店，最后问了路人才又折回去。第二天退房后又迷路了，转了一个圈子才找到大道。我想平时肯定很少人会去住这个酒店，出租车都会打不到，而且两天的房价都不一样，第二天的价格比第一天低。自已安慰自己是周末的因素吧。总之，价格高，路远，酒店很没有竞争力。,0
蒙牛有问题，伊利有问题，燕塘有问题，营养快线有问题，奶粉有问题，甘还可以饮咩呢,0
显示屏达到26万色，图像清晰，而且，外屏也可以取景！铃声十分清脆！比较柔和！内置扬声器也不错，保证了MP3播放时的音质！CCD的摄像头拍照更专业！,1
内存好小一点，存东西没地方了：（又不支持扩展卡，下的MP3哪有地方放？要听歌还要带个MP3，好麻烦！铃声也小，马上就去刷机，听说可以解决。还有一个重点问题，按键反应，一个字，慢，急死人,0
你好!我想问一下我在12月4日订的<别笑！我是英文单词书>为什么还没到?不是有存货吗?要那么久的货期吗?,0
预安装的linux不爽！ 没有驱动光盘！ 不爽！ 厚了点，沉了点！,0
房间还可以，早餐不大好，周围比较偏僻。服务态度一般。,0
改革开放已经三十年，并不是所有的人都陪着它一路走下来。即便是，你也有可能身在庐山中，只窥豹一斑，因此，借助这样的好书了解一下过去的三十年，无疑是一种好的选择。其实我看这本书，是因为财务部长的推荐。买了以后，我用了一个星期的时间看完了上册，深受吸引。80后的我如今大学毕业，在上海这个金融中心准备一展身手，这种经济类的书籍，很好的帮我了解前辈们的经历，让我确实受益匪浅。,1
太恶劣了！！！报价根本没有说清楚是主楼还是东楼。还以为是四星级酒店，结果到了之后让住得是东楼，东楼的设施根本谈不上星级，还不如一个普通的小旅馆。极其简陋，还没有电梯。摆明了是挂羊头卖狗肉，欺骗人的！！！早餐太难吃了。,0
感觉还不错,1
我的蒙牛酸酸乳那@纠结的大鼻涕泡儿,0
1、插笔的地方用不到百年就松动，已经丢了两只笔了2、运行速度慢，经常假死3、电池盖不久不久就变形，现在中间凸着4、中间层掉漆5、键盘是个鸡肋，根本没什么用处,0
最成功的广告策划及文案，多年后蒙牛深得要领。在野的时候，他说了许多真理。,1
刚看到第一本的名字《我想去看海》就觉得很可爱，然后看内容觉得还蛮有想象力的，呵呵，不错，应该可以激发小朋友的想象力吧~~~~~~~~~~~~~,0
发货速度快，商城订单信息跟踪很及时，商品很好，刚拿到货的时候感觉华硕真的比其它品牌包装要好很多，双重的箱子；性能都很不错.4599元能买到3470的独显，还是酷睿 2，感觉超值了……,1
最近爱上了优益C和冠益乳!@蒙牛,1
冒着生命危险喝了瓶蒙牛，结果从凌晨四点开始不舒服,0
买这本书是因为看了网上铺天盖地的五星评论，收到一看，大失所望，这充其量就是一个职场油子没事的一种职场日记，评论家说介绍了若干种人力资源方法还有工作技巧，我真的想建议一下那些评论家，您该进修了~,0
硬盘只有一个C区，为什么呢，而且在下载更新时，竟然说联想在改变软件更新的方式，不能更新，不明白。,0
电池差了点，只能用一个半小时，做工比较粗糙，不过想想就这点钱，也不能要求太高。还有就是京东发货太慢~~~~~~打好包都放在那4天才给我发货，结果从下单到收货用了9天！,0
没什么太大的缺点，反正上网本不能对性能要求太高，实在要说缺点就是重装了XP后，感觉运行速度没有预想的那么快,0
很遗憾，昨天送来的这本书被我退回，原因是这本书我接收的时候发现书从中间折断，我订了三本书，这本书夹在中间却破损严重，显然是邮寄前就已经损坏。,0
我收到的这本书好像是盗版啊，我才翻了几页，就已经发现好几个错别字和印刷错误了。郁闷啊！,0
既然是游戏专用就应该搞个XP系统的驱动嘛！！！！！！！！！！！！,0
和其他美容书比起来太单调太朴素了。,0
"商品收到了!我简单翻了一下,只看了前面的几本,感觉字太少了,也没有情节,不知后面几本怎么样,总之感觉不是太理想.我孩子一周岁七个月,我感觉还不如婴儿画报呢",0
这是我住过的最差的五星级酒店！8月5日住的所谓经济间，504元/晚；房间很小，通道小的只容下一条腿。卫生间没门，淋浴房居然也没门，洗澡水下不去，快漫出卫生间！换了一间，还是这样。地毯很脏！没有服务！再不住了！白送也不住！有被大刀砍的感觉。,0
"<<色戒>>小说不咋的,以后不会再看~~这本书也就靠色戒作卖点,别的小说和文章都是张其他书里的~~没心意~~旧瓶装新酒~~",0
电脑没得说的，很好很强大，问题是换XP装驱动的时候，， 我去官网下了最新的XP驱动，结果声卡装好了，有声音了，接着装显卡，装完显卡，电脑就没声音了，今天重装系统四次，搞得郁闷死了，，，第三次才发现显卡驱动和声卡驱动冲突， 然后在官网下了前一个显卡驱动，终于搞定了，没有冲突,1
挺好的，帮朋友买的，送货也挺快的！,1
海口的酒店特别便宜，这家也不例外。不过实际情况应该和价钱成正比，酒店设施比较旧，游泳池是户外的，特别小。下次不会再住了,0
至少我没觉得好看，根本就不吸引我，没什么可笑得，有些词很深辟。书的印刷很不错，内容没介绍的好。,0
住了一次 可以让你不想再住第二次的酒店一次痛苦的经历 不想再提,0
酒店服务意识很差，餐厅不能签单，说是怕消费的高于预授权。服务生明显没有经过培训。,0
杜比认证的音箱不错，一直以为本本的音箱很弱，收货后下载了一段变形金刚的高清预告片，效果就本本而言，相当不错了led的屏幕效果还是不错的，亮度好像均匀一点,1
典型的网络小说~时间相当充裕的人可以看一下！看完之后，里边的人物不知道是什么样，不知道什么性格，人物一闪而过，看完啥都忘了！故事情节一概而过，打仗就知道打赢了，怎么打的，打时的情景不知道。很失望，决定不再看下去了~,0
Ｔｈｉｎｋｐａｄ嘛，优点就不用说了，联想接手以后，还是一样的！,1
酒店只能用几个字来形容，脏乱差，半夜三更有按摩小姐骚扰你，让你休息不好！如果你抗议，小姐会告诉你这是他们的协议！不知道什么协议？,0
样子不好看！有些呆板。没有GPRS功能！而且铃声不好听，想下都不能通过GPRS下。待机时间短，商家只配给了一块电池！,0
内存小了点，不过可以加。装系统有点麻烦，再就是开的发票在网上查不到，有点奇怪。就不知道售后认不认这发票,0
客服骗人 不是恒温又说是恒温 噪音大 燃气的味道浓 10号开始使用 17号马上没有热水出 差差差差,0
居然不能下载铃声，发回来的短信全是乱码，而且我翻遍了手机说明书都没找到自编铃声在哪．....郁闷！鸡肋！０４年的日期也不对！明明是星期２却是星期１，其他还将就．,0
这本书真得很不错，对于对健康有追求的人来说 真的很有用,0
外观漂亮，一肚子垃圾。,1
我是十月二号住的，各方面的设施还不错，离太古城很近还有酒店免费BUS，值的！,1
第一辑是从朋友处借来看的，不仅小孩很喜欢，我也爱不释手。倒不是崇洋，该书的角度的确和国内的儿童图书不一样，没有一味地说教，而是生动的故事。让小孩能够感受到看书的乐趣，我想这是读书最主要的。所以当“我要找到朗朗”出来后，我毫不犹豫就买了，出了第二辑我也毫不犹豫买下，同时也介绍了许多朋友买。遗憾的是第二辑包含了“我要找到朗朗”这本书。,1
挺多！首先是散热，触摸板右侧 热，很难熬过夏天的！笔记本放在桌子上不平，右下角需垫点东西，说明磨具工艺比较差！没有装系统就算了，随即光盘居然只有vista驱动，找驱动麻烦，新手会比较头疼。,0
酒店还可以，早餐也不错，值得推荐，若价格能再低点就更好了。,1
我用了两个月，除了时间不太准之外没什么性能上的毛病。我满意的是屏幕的大小和颜色以及自动开关机的功能。,1
喝蒙牛，给你的肠子洗洗脑！喝蒙牛，做三观端正人格完整的中国人！ 抵制蒙牛才是正事！ 不要买啊！ 去你妈蒙牛 去你妈蒙牛 毒死，一个不少？！,0
扯淡，智商不健全才是硬伤！蒙牛都那样了，还不是一样有人买！,0
"酒店服务特别到位,时刻为顾客着想.房间干净.下次还会入住.补充点评 2008年7月2日 ： 闫蕾小姐的服务非常好。",1
 蒙牛一经理篡改生产日期被抓,0
太常识性的东西了稍微有些英文基础的人都不会犯这些错误建议没什么英文基础的人拿去当笑话读读还可以,0
我们的悲哀是：这些垃圾企业最后和蒙牛、伊利这些民族的耻辱一样屹力不倒,0
这本书，我才读了二篇就被吸引住了。作者很有才气，写出了自己的真情实感，说得上是文笔清晰，语言流畅，真情流露，文字也很美。跟随作者的脚步，我们一直向南方进发，草木的香气扑鼻而来，花儿开了，是别样的火红，走进南国的草木深处，小溪清清，果实累累，剖开一枚异果，香甜弥漫，令人陶醉，令人口水要流出来了。作者，让我们领略了无数的奇花异果，长了眼界，长了知识，满足了好奇心。好书，我推荐。,1
"见的Sample选页介绍是书中的后一部分,前一部分没意思,而且不值那么多钱,上当了,现在的英语学习资料那么多,花钱买这样一本书真是失策.",0
这个价格买这个机器还可以，机器运行速度快，快递速度也快，装系统还不错，不算多麻烦。先装个纯净版的在重装ghost的系统，电脑没到家我已经把所有驱动下载完毕了  所以很顺利,1
京东送货的速度还是挺快的。头天晚上下的订单，第二天中午就到货了。,1
"这是一本很感人的书!而书中的人物所生活的年代也注定了他们的命运!究竟什么是爱?爱在责任,苦难,死亡面前是否仍能完整?究竟什么是悲哀?勤勤恳恳却无知无觉的人悲哀吗?心中有爱却空留余恨的人悲哀吗?坚守信仰却伤害至亲的人悲哀吗?对与错的界线在所有人物的身上都模糊不清了!因为那样的时代, 因为生活在那样的时代,让很多选择无可选择!让很多遗憾不得不遗憾!留下来的除了悲与恨,还有那深沉却无可奈何的爱!",1
还行吧 就是安装费配件费好贵 280多 快递服务还不错 联系了几次送货上门,0
最近大爱蒙牛的燕麦+黄桃酸奶。。喝多了会不会脑残,0
看了几页就扔在一边了，感觉没有评论上说的的那么好，实在不怎么样。,0
"拿到这本书后,开始我有些担心,这本书开本挺小的,画面只有黑白两色,版画的风格,我担心孩子不喜欢.可是给孩子看了以后,孩子非常喜欢,让反复讲,令我意想不到.到现在我也没怎么想明白孩子为什么喜欢.也许是故事的情节,也许和猫有关,也许孩子看多了大画面五颜六色的绘本产生了审美疲劳,反而这本与众不同,就像一道开胃的小咸菜.不管怎样,我坚信孩子是有鉴赏力的.",1
"散热不好,才一下子就有点烫手了.而且系统好麻烦,现在还没搞定!另外,摄相头效果不好!",0
"这本书很好，大师的笔法果然非同一般，不过绪论对孔子的批斗让我很不满，我有点不明白为什么讲老子就一点要屁孔子呢，甚至有些都是欲加之罪，比如“讽刺孔子哲学，固非难事，他的崇礼仪、厚葬久丧比鼓励其弟子钻营官职，以期救世，均足供为讽刺文章的材料。”（P3第三段）就很没有道理。论语中就有这样一句话,我借以反驳“林放问礼之本，子曰：大哉问，礼，与其奢也，宁俭。丧，与其易也，宁戚。”",1
书上写的大多数都是大道理。。。不看也明白的那些。。。。,0
在这里住了半个月了，我们一行共住了5个房间，有豪华套房和豪华标准房，感觉酒店的服务不错，酒店所有的人的态度都很好！豪华套房能看到江，整个长江，最好能预定尾数是18的套房。酒店的早餐一般～，我在九江租了自行车，存在酒店，经理对此格外照顾，就是觉得价格在九江没有什么优势，虽然挂4星，其实设施不到4星。酒店的健身房基本上就是摆设，而且还收费～。没有打扰电话。空调到晚上不好，经常热醒的！远洲也这样的！宾馆反馈 2008年4月17日 ： 您对酒店挺了解的，非常感谢支持！,1
"装XP比较麻烦。DOS如果选择法文，键盘会有问题，输入不正确。测试的内存频率是DDR2 667，不是800,不知道是不是软件的原因",0
看见南怀瑾推荐才买来一看，应该还是不错的。一个韩国人，居然能写出这样一本书，让我大吃一惊，书中大量引经据典中国的儒家、道家、佛家的思想，且把这些比较贴切地与经商之道相结合，与人生哲学融汇在一起，真是惊叹！财物象水一样平等，人象秤一样正直！本书再次诠释了最高境界的商道乃是“非逐利而求义也”。值得一读，唯一感觉书稍微写得啰嗦，有些地方重复。,1
"到了酒店被告之预订的房间被卖了钟点房,等了半个多小时才入住,房间很小空气不好.当晚我老婆来例假,把床单弄污,酒店方让我赔偿300元(房费260元),遂明白进了黑店,酒店态度强硬,后来跟携程与酒店三方沟通后,表示可以降到物品成本价200元,我还是难以接受,再和携程联系其表示是酒店规定,他们也无能为力,后来前台居然又要收我打给携程的长途费,6分钟12元,我表示了强烈抗议,酒店才罢休,上述过程总共花费了我们1个小时,实在赔不起时间了认倒霉给钱走人,不过还是希望ctrip能给个合理的说法",0
"房间细小、地毡恐布，空调不够、服务差劣。应立刻取消预订服务。免费注册 网站导航 宾馆索引 服务说明 关于携程 诚聘英才 代理合作 广告业务 联系我们Copyright?1999-2008, ctrip.com. all rights reserved.",0
感觉故事很突兀，主角突然就死了呢？感觉应该还有点别的情节吧，还有男主人公是不是太……女主人公到底哪好呀？（除了丰满？？？作者总是描写这个……）,0
